GUID1;GUID2;PROFILE1;PROFILE2;MATERIAL1;MATERIAL2;CLASS1;CLASS2;ANGLE;PLANE1_X_OVERLAP;PLANE2_X_OVERLAP;PART1_WDITH;PART2_WDITH;PLANE1_Y_OVERLAP;PLANE2_Y_OVERLAP;PLANE1_Z_OVERLAP;PLANE2_Z_OVERLAP;PART1_HEIGHT;PART2_HEIGHT;PART1_LENGTH;PART2_LENGTH;PART1_POINTS;PART2_POINTS;CONNECTION_FIRST_POINT;CONNECTION_SECOND_POINT
863a3142-1f9e-4ad7-a64b-22c0ffd982a1;90046f6c-4321-42b4-af6b-1c58d1f4fc74;HQ265*10-25*250-15*510;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;1200;80;510;1200;80;1200;265;265;280;265;12363.01;7677;{40846.899839, 269660.714815, 45720}|{53209.91115, 269660.709174, 45720};{44899.893928, 261808.707349, 45720}|{44899.893928, 269485.707349, 45720};{44299.893928, 269445.712946, 45587.5};{45499.893928, 269445.712946, 45587.5}
2a17a461-ed5f-4131-aa82-e01948a5d36a;69ded0b9-31d2-4db2-af3e-5e50c5595567;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;5168.3;5168.3;1200;602.4;-27.49;-27.49;265;265;265;265;7677;5168.3;{51265.000397, 261808.707349, 45720}|{51265.000397, 269485.707558, 45720};{51894.890397, 261808.707349, 45720}|{51894.890397, 267105.007558, 45720};{52478.745397, 261808.707349, 45587.5};{52478.745397, 266977.007558, 45587.5}
2a17a461-ed5f-4131-aa82-e01948a5d36a;57c04f9c-23a3-4e91-bbb4-603ebb8f756e;UPB265(265X1200);HQ265*8-25*200-20*456;C45/55;S355J2 NM;12;1818;90;80.01;1200;1200;456;1200;80;265;265;265;285;7677;12383.01;{51265.000397, 261808.707349, 45720}|{51265.000397, 269485.707558, 45720};{40826.899839, 261660.714812, 45720}|{53209.906409, 261660.708181, 45720};{51265.000397, 261848.708315, 45587.5};{52465.000397, 261848.708315, 45587.5}
57c04f9c-23a3-4e91-bbb4-603ebb8f756e;e497aa2c-d762-4559-8893-1c85f9a9d1f2;HQ265*8-25*200-20*456;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;1200;80;456;1200;80;1200;265;265;285;265;12383.01;7677;{40826.899839, 261660.714812, 45720}|{53209.906409, 261660.708181, 45720};{43699.893928, 261808.707349, 45720}|{43699.893928, 269485.707349, 45720};{43099.893928, 261848.713307, 45587.5};{44299.893928, 261848.713307, 45587.5}
e497aa2c-d762-4559-8893-1c85f9a9d1f2;ecbf8cf5-9665-4d7e-8022-f521fd8db6e2;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;7677;7677;1200;1002.86;0;0;265;265;265;265;7677;7677;{43699.893928, 261808.707349, 45720}|{43699.893928, 269485.707349, 45720};{42499.893928, 261808.707349, 45720}|{42499.893928, 269485.707349, 45720};{43099.893928, 261808.712963, 45587.5};{43099.893928, 269485.71425, 45587.5}
90046f6c-4321-42b4-af6b-1c58d1f4fc74;e497aa2c-d762-4559-8893-1c85f9a9d1f2;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;7677;7677;1200;1200;0;0;265;265;265;265;7677;7677;{44899.893928, 261808.707349, 45720}|{44899.893928, 269485.707349, 45720};{43699.893928, 261808.707349, 45720}|{43699.893928, 269485.707349, 45720};{44299.893928, 261808.712319, 45587.5};{44299.893928, 269485.713792, 45587.5}
0a53c3e0-0818-440c-87ae-7bc15145a4ca;90046f6c-4321-42b4-af6b-1c58d1f4fc74;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;7677;7677;1200;1200;0;0;265;265;265;265;7677;7677;{46099.890397, 261808.707349, 45720}|{46099.890397, 269485.707558, 45720};{44899.893928, 261808.707349, 45720}|{44899.893928, 269485.707349, 45720};{45499.892163, 261808.711675, 45587.5};{45499.892163, 269485.713245, 45587.5}
57c04f9c-23a3-4e91-bbb4-603ebb8f756e;90046f6c-4321-42b4-af6b-1c58d1f4fc74;HQ265*8-25*200-20*456;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;1200;80;456;1200;80;1200;265;265;285;265;12383.01;7677;{40826.899839, 261660.714812, 45720}|{53209.906409, 261660.708181, 45720};{44899.893928, 261808.707349, 45720}|{44899.893928, 269485.707349, 45720};{44299.893928, 261848.712663, 45587.5};{45499.893928, 261848.712663, 45587.5}
57c04f9c-23a3-4e91-bbb4-603ebb8f756e;a3eed31c-84d2-4bda-909f-99c4f4818da2;HQ265*8-25*200-20*456;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;1200;80;456;1200;80;1200;265;265;285;265;12383.01;7677;{40826.899839, 261660.714812, 45720}|{53209.906409, 261660.708181, 45720};{41457.023928, 261808.707349, 45720}|{41457.023928, 269485.707349, 45720};{40857.023928, 261848.714509, 45587.5};{42057.023928, 261848.714509, 45587.5}
a3eed31c-84d2-4bda-909f-99c4f4818da2;ecbf8cf5-9665-4d7e-8022-f521fd8db6e2;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;7677;7677;1200;1002.86;-40.01;-40.01;265;265;265;265;7677;7677;{41457.023928, 261808.707349, 45720}|{41457.023928, 269485.707349, 45720};{42499.893928, 261808.707349, 45720}|{42499.893928, 269485.707349, 45720};{42077.026529, 261808.713608, 45587.5};{42077.026529, 269485.714748, 45587.5}
57c04f9c-23a3-4e91-bbb4-603ebb8f756e;ecbf8cf5-9665-4d7e-8022-f521fd8db6e2;HQ265*8-25*200-20*456;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;1002.87;80;456;1002.86;80;1002.86;265;265;285;265;12383.01;7677;{40826.899839, 261660.714812, 45720}|{53209.906409, 261660.708181, 45720};{42499.893928, 261808.707349, 45720}|{42499.893928, 269485.707349, 45720};{42097.029131, 261848.713897, 45587.5};{43099.893928, 261848.713897, 45587.5}
57c04f9c-23a3-4e91-bbb4-603ebb8f756e;69ded0b9-31d2-4db2-af3e-5e50c5595567;HQ265*8-25*200-20*456;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;602.4;80.01;456;602.4;80;602.4;265;265;285;265;12383.01;5168.3;{40826.899839, 261660.714812, 45720}|{53209.906409, 261660.708181, 45720};{51894.890397, 261808.707349, 45720}|{51894.890397, 267105.007558, 45720};{52492.490397, 261848.707987, 45587.5};{53094.890397, 261848.707987, 45587.5}
0a53c3e0-0818-440c-87ae-7bc15145a4ca;57c04f9c-23a3-4e91-bbb4-603ebb8f756e;UPB265(265X1200);HQ265*8-25*200-20*456;C45/55;S355J2 NM;12;1818;90;80;1200;1200;456;1200;80;265;265;265;285;7677;12383.01;{46099.890397, 261808.707349, 45720}|{46099.890397, 269485.707558, 45720};{40826.899839, 261660.714812, 45720}|{53209.906409, 261660.708181, 45720};{45499.890397, 261848.71202, 45587.5};{46699.890397, 261848.71202, 45587.5}
a7c5e653-320e-401e-b962-4011048a636c;b4cb11ef-3103-4602-9f25-686bafb060b1;HQ380*8-40*150-25*321-15;HQ380*8-40*150-25*321-15;S355J2 NM;S355J2 NM;1818;1818;0;-10;-10;321;321;321;321;405;405;405;405;8219.98;7835.02;{53214.912091, 269665.706395, 49320}|{53214.912632, 277885.688414, 49320};{53214.912091, 277895.686395, 49320}|{53214.912633, 285730.708414, 49320};{53152.412362, 277890.687408, 48915};{53152.412362, 277890.687408, 49320}
83456866-dd48-4522-b7ea-677c4304b3eb;b4cb11ef-3103-4602-9f25-686bafb060b1;UPB380(380X1200);HQ380*8-40*150-25*321-15;C45/55;S355J2 NM;80;1818;90;100;140.01;1200;321;140.01;100;380;380;380;405;12037.01;7835.02;{41054.898835, 277435.69458, 49320}|{53091.908835, 277435.69458, 49320};{53214.912091, 277895.686395, 49320}|{53214.912633, 285730.708414, 49320};{53041.912371, 277965.690499, 48940};{53041.912371, 277965.690499, 49320}
80323f78-4eae-41cd-8f23-a114d771ede3;b4cb11ef-3103-4602-9f25-686bafb060b1;UPB380(380X1200);HQ380*8-40*150-25*321-15;C45/55;S355J2 NM;80;1818;90;100;280.01;689.94;321;280.01;100;380;380;380;405;8342.64;7835.02;{44749.273587, 284940.63458, 49320}|{53091.912585, 284940.63458, 49320};{53214.912091, 277895.686395, 49320}|{53214.912633, 285730.708414, 49320};{53041.912595, 285590.701508, 48940.0};{53041.912595, 285590.701508, 49320}
57bfd461-8cd9-484e-9fd3-aa3adabbcfbb;b4cb11ef-3103-4602-9f25-686bafb060b1;UPB380(380X1200);HQ380*8-40*150-25*321-15;C45/55;S355J2 NM;80;1818;90;100;1200;1200;321;1200;100;380;380;380;405;8342.64;7835.02;{44749.268835, 284810.69458, 49320}|{53091.912464, 284810.69458, 49320};{53214.912091, 277895.686395, 49320}|{53214.912633, 285730.708414, 49320};{53041.912564, 285410.69458, 49130};{53041.912564, 284210.69458, 49130}
2536a227-8c73-42c5-b7cd-9167a242b367;b4cb11ef-3103-4602-9f25-686bafb060b1;UPB380(380X1200);HQ380*8-40*150-25*321-15;C45/55;S355J2 NM;80;1818;90;100;1200;1200;321;1200;100;380;380;380;405;8342.64;7835.02;{44749.273587, 282235.69458, 49320}|{53091.908835, 282235.69458, 49320};{53214.912091, 277895.686395, 49320}|{53214.912633, 285730.708414, 49320};{53041.912387, 282835.69458, 49130};{53041.912387, 281635.69458, 49130}
7af70875-596e-4f50-96b6-5ad7f5bd9983;b4cb11ef-3103-4602-9f25-686bafb060b1;UPB380(380X1200);HQ380*8-40*150-25*321-15;C45/55;S355J2 NM;80;1818;90;100;1200;1200;321;1200;100;380;380;380;405;12037.01;7835.02;{41054.898835, 278635.69458, 49320}|{53091.908835, 278635.69458, 49320};{53214.912091, 277895.686395, 49320}|{53214.912633, 285730.708414, 49320};{53041.912138, 279235.69458, 49130};{53041.912138, 278035.69458, 49130}
b4cb11ef-3103-4602-9f25-686bafb060b1;ba26fbd0-40c8-458e-a544-c6262661f1be;HQ380*8-40*150-25*321-15;UPB380(380X1200);S355J2 NM;C45/55;1818;80;90;1200;100;321;1200;100;1200;380;380;405;380;7835.02;12037.01;{53214.912091, 277895.686395, 49320}|{53214.912633, 285730.708414, 49320};{41054.898835, 281035.69458, 49320}|{53091.908835, 281035.69458, 49320};{53041.912332, 281635.69458, 49130};{53041.912332, 280435.69458, 49130}
8c9e64f9-687b-4699-b26d-8fb9a5cfca14;b4cb11ef-3103-4602-9f25-686bafb060b1;UPB380(380X1200);HQ380*8-40*150-25*321-15;C45/55;S355J2 NM;80;1818;90;100;1200;1200;321;1200;100;380;380;380;405;12037.01;7835.02;{41054.898835, 279835.69458, 49320}|{53091.908835, 279835.69458, 49320};{53214.912091, 277895.686395, 49320}|{53214.912633, 285730.708414, 49320};{53041.912212, 280435.69458, 49130};{53041.912212, 279235.69458, 49130}
57bfd461-8cd9-484e-9fd3-aa3adabbcfbb;80323f78-4eae-41cd-8f23-a114d771ede3;UPB380(380X1200);UPB380(380X1200);C45/55;C45/55;80;80;0;8342.64;8342.64;1200;689.94;-40;-40;380;380;380;380;8342.64;8342.64;{44749.268835, 284810.69458, 49320}|{53091.912464, 284810.69458, 49320};{44749.273587, 284940.63458, 49320}|{53091.912585, 284940.63458, 49320};{44749.273587, 285430.69458, 49130};{53091.912609, 285430.69458, 49130}
80323f78-4eae-41cd-8f23-a114d771ede3;8e49b028-d287-4d33-928f-83f60f83e789;UPB380(380X1200);HQ380*8-10*150-15*446-140;C45/55;S355J2 NM;80;1818;90;100;280.02;689.94;446;280.02;100;380;380;380;395;8342.64;4055.02;{44749.273587, 284940.63458, 49320}|{53091.912585, 284940.63458, 49320};{44626.273587, 285730.710417, 49320}|{44626.273587, 281675.690417, 49320};{44799.273587, 285590.702498, 48940};{44799.273587, 285590.702498, 49320}
57bfd461-8cd9-484e-9fd3-aa3adabbcfbb;8e49b028-d287-4d33-928f-83f60f83e789;UPB380(380X1200);HQ380*8-10*150-15*446-140;C45/55;S355J2 NM;80;1818;90;100;1200;1200;446;1200;100;380;380;380;395;8342.64;4055.02;{44749.268835, 284810.69458, 49320}|{53091.912464, 284810.69458, 49320};{44626.273587, 285730.710417, 49320}|{44626.273587, 281675.690417, 49320};{44799.273587, 285410.69458, 49130};{44799.273587, 284210.69458, 49130}
57bfd461-8cd9-484e-9fd3-aa3adabbcfbb;7908a93b-9d2a-4640-8223-cceecfb83020;UPB380(380X1200);UPB380(380X1200);C45/55;C45/55;80;80;0;6252.73;6252.73;1200;1200;0;0;380;380;380;380;8342.64;6252.73;{44749.268835, 284810.69458, 49320}|{53091.912464, 284810.69458, 49320};{44749.268835, 283610.69458, 49320}|{51134.998835, 283610.69458, 49320};{44749.273587, 284210.69458, 49130};{51001.998835, 284210.69458, 49130}
72e75860-8c9a-4816-b4f7-b25ca7089c14;a7c5e653-320e-401e-b962-4011048a636c;UPB380(380X1200);HQ380*8-40*150-25*321-15;C45/55;S355J2 NM;80;1818;90;100;1200;1200;321;1200;100;380;380;380;405;12037.01;8219.98;{41054.898835, 276235.69458, 49320}|{53091.908835, 276235.69458, 49320};{53214.912091, 269665.706395, 49320}|{53214.912632, 277885.688414, 49320};{53041.912521, 276835.69458, 49130};{53041.912521, 275635.69458, 49130}
83456866-dd48-4522-b7ea-677c4304b3eb;a7c5e653-320e-401e-b962-4011048a636c;UPB380(380X1200);HQ380*8-40*150-25*321-15;C45/55;S355J2 NM;80;1818;90;100;1049.99;1200;321;1049.99;100;380;380;380;405;12037.01;8219.98;{41054.898835, 277435.69458, 49320}|{53091.908835, 277435.69458, 49320};{53214.912091, 269665.706395, 49320}|{53214.912632, 277885.688414, 49320};{53041.912596, 277885.688435, 49130};{53041.912596, 276835.69458, 49130}
424bc7f4-319f-42e9-9d11-ae7086398637;a7c5e653-320e-401e-b962-4011048a636c;UPB380(380X1200);HQ380*8-40*150-25*321-15;C45/55;S355J2 NM;80;1818;90;100;1200;1200;321;1200;100;380;380;380;405;12037.01;8219.98;{41054.898835, 271435.69458, 49320}|{53091.908835, 271435.69458, 49320};{53214.912091, 269665.706395, 49320}|{53214.912632, 277885.688414, 49320};{53041.912204, 272035.69458, 49130};{53041.912204, 270835.69458, 49130}
a7c5e653-320e-401e-b962-4011048a636c;c9fee873-c953-49a0-9d11-c9be589de7b4;HQ380*8-40*150-25*321-15;UPB380(380X1200);S355J2 NM;C45/55;1818;80;90;1169.99;100;321;1200;100;1169.99;380;380;405;380;8219.98;12037.01;{53214.912091, 269665.706395, 49320}|{53214.912632, 277885.688414, 49320};{41054.898835, 270235.69458, 49320}|{53091.908835, 270235.69458, 49320};{53041.912134, 270835.69458, 49130};{53041.912134, 269665.706397, 49130}
a7c5e653-320e-401e-b962-4011048a636c;fde79d3b-41fc-4094-8874-582df29e7c93;HQ380*8-40*150-25*321-15;UPB380(380X1200);S355J2 NM;C45/55;1818;80;90;1200;100;321;1200;100;1200;380;380;405;380;8219.98;12037.01;{53214.912091, 269665.706395, 49320}|{53214.912632, 277885.688414, 49320};{41054.898835, 273835.69458, 49320}|{53091.908835, 273835.69458, 49320};{53041.912363, 274435.69458, 49130};{53041.912363, 273235.69458, 49130}
3a876df8-8c20-46d9-9664-20ccc32c853d;a7c5e653-320e-401e-b962-4011048a636c;UPB380(380X1200);HQ380*8-40*150-25*321-15;C45/55;S355J2 NM;80;1818;90;100;1200;1200;321;1200;100;380;380;380;405;12037.01;8219.98;{41054.898835, 272635.69458, 49320}|{53091.908835, 272635.69458, 49320};{53214.912091, 269665.706395, 49320}|{53214.912632, 277885.688414, 49320};{53041.912323, 273235.69458, 49130};{53041.912323, 272035.69458, 49130}
2c029294-6d64-4737-96ae-403f49d3fbc1;a7c5e653-320e-401e-b962-4011048a636c;UPB380(380X1200);HQ380*8-40*150-25*321-15;C45/55;S355J2 NM;80;1818;90;100;1200;1200;321;1200;100;380;380;380;405;12037.01;8219.98;{41054.898835, 275035.69458, 49320}|{53091.908835, 275035.69458, 49320};{53214.912091, 269665.706395, 49320}|{53214.912632, 277885.688414, 49320};{53041.912437, 275635.69458, 49130};{53041.912437, 274435.69458, 49130}
a7c5e653-320e-401e-b962-4011048a636c;c003190f-50d4-466a-92b9-54b800bd7cd2;HQ380*8-40*150-25*321-15;UPB380(380X1200);S355J2 NM;C45/55;1818;80;90;-30.01;100;321;1200;100;-30.01;380;380;405;380;8219.98;12037.01;{53214.912091, 269665.706395, 49320}|{53214.912632, 277885.688414, 49320};{41054.898835, 269035.69458, 49320}|{53091.908835, 269035.69458, 49320};{53041.912365, 269650.700498, 48940};{53041.912365, 269650.700498, 49320}
a7c5e653-320e-401e-b962-4011048a636c;b878786d-df38-473f-bac6-9e304c8c3462;HQ380*8-40*150-25*321-15;HQ380*8-35*150-25*321-15;S355J2 NM;S355J2 NM;1818;1818;0;-10;-10;321;321;321;321;405;405;405;405;8219.98;8145;{53214.912091, 269665.706395, 49320}|{53214.912632, 277885.688414, 49320};{53214.912091, 261510.706395, 49320}|{53214.912633, 269655.708414, 49320};{53152.412364, 269660.707408, 48915};{53152.412364, 269660.707408, 49320}
7af70875-596e-4f50-96b6-5ad7f5bd9983;a7c5e653-320e-401e-b962-4011048a636c;UPB380(380X1200);HQ380*8-40*150-25*321-15;C45/55;S355J2 NM;80;1818;90;100;-150.01;1200;321;-150.01;100;380;380;380;405;12037.01;8219.98;{41054.898835, 278635.69458, 49320}|{53091.908835, 278635.69458, 49320};{53214.912091, 269665.706395, 49320}|{53214.912632, 277885.688414, 49320};{53041.912412, 277960.691498, 48940};{53041.912412, 277960.691498, 49320}
2536a227-8c73-42c5-b7cd-9167a242b367;8e49b028-d287-4d33-928f-83f60f83e789;UPB380(380X1200);HQ380*8-10*150-15*446-140;C45/55;S355J2 NM;80;1818;90;100;1160;1200;446;1160;100;380;380;380;395;8342.64;4055.02;{44749.273587, 282235.69458, 49320}|{53091.908835, 282235.69458, 49320};{44626.273587, 285730.710417, 49320}|{44626.273587, 281675.690417, 49320};{44799.273587, 282835.69458, 49130};{44799.273587, 281675.690417, 49130}
7908a93b-9d2a-4640-8223-cceecfb83020;8e49b028-d287-4d33-928f-83f60f83e789;UPB380(380X1200);HQ380*8-10*150-15*446-140;C45/55;S355J2 NM;80;1818;90;100;1200;1200;446;1200;100;380;380;380;395;6252.73;4055.02;{44749.268835, 283610.69458, 49320}|{51134.998835, 283610.69458, 49320};{44626.273587, 285730.710417, 49320}|{44626.273587, 281675.690417, 49320};{44799.273587, 284210.69458, 49130};{44799.273587, 283010.69458, 49130}
6b30f3ed-a323-4ce7-b328-dcffb8e63d82;8e49b028-d287-4d33-928f-83f60f83e789;UPB380(380X1200);HQ380*8-10*150-15*446-140;C45/55;S355J2 NM;80;1818;90;100;1160;1200;446;1160;100;380;380;380;395;3448.37;4055.02;{41054.898835, 282235.69458, 49320}|{44503.273587, 282235.69458, 49320};{44626.273587, 285730.710417, 49320}|{44626.273587, 281675.690417, 49320};{44453.273587, 282835.69458, 49130};{44453.273587, 281675.690417, 49130}
8e49b028-d287-4d33-928f-83f60f83e789;ba26fbd0-40c8-458e-a544-c6262661f1be;HQ380*8-10*150-15*446-140;UPB380(380X1200);S355J2 NM;C45/55;1818;80;90;-40;446;446;1200;446;-40;380;380;395;380;4055.02;12037.01;{44626.273587, 285730.710417, 49320}|{44626.273587, 281675.690417, 49320};{41054.898835, 281035.69458, 49320}|{53091.908835, 281035.69458, 49320};{44403.273587, 281655.692498, 49130};{44849.273587, 281655.692498, 49130}
522904d2-35bc-48fb-9d8d-00500e8d210e;72e75860-8c9a-4816-b4f7-b25ca7089c14;HQ380*8-35*150-25*321-140;UPB380(380X1200);S355J2 NM;C45/55;1818;80;90;1200;100;321;1200;100;1200;380;380;405;380;8219.98;12037.01;{40931.902091, 269665.716395, 49320}|{40931.902632, 277885.698414, 49320};{41054.898835, 276235.69458, 49320}|{53091.908835, 276235.69458, 49320};{41104.900703, 276835.69458, 49130};{41104.900703, 275635.69458, 49130}
522904d2-35bc-48fb-9d8d-00500e8d210e;83456866-dd48-4522-b7ea-677c4304b3eb;HQ380*8-35*150-25*321-140;UPB380(380X1200);S355J2 NM;C45/55;1818;80;90;1050;100;321;1200;100;1050;380;380;405;380;8219.98;12037.01;{40931.902091, 269665.716395, 49320}|{40931.902632, 277885.698414, 49320};{41054.898835, 277435.69458, 49320}|{53091.908835, 277435.69458, 49320};{41104.900737, 277885.698412, 49130};{41104.900737, 276835.69458, 49130}
424bc7f4-319f-42e9-9d11-ae7086398637;522904d2-35bc-48fb-9d8d-00500e8d210e;UPB380(380X1200);HQ380*8-35*150-25*321-140;C45/55;S355J2 NM;80;1818;90;100;1200;1200;321;1200;100;380;380;380;405;12037.01;8219.98;{41054.898835, 271435.69458, 49320}|{53091.908835, 271435.69458, 49320};{40931.902091, 269665.716395, 49320}|{40931.902632, 277885.698414, 49320};{41104.900544, 272035.69458, 49130};{41104.900544, 270835.69458, 49130}
522904d2-35bc-48fb-9d8d-00500e8d210e;c9fee873-c953-49a0-9d11-c9be589de7b4;HQ380*8-35*150-25*321-140;UPB380(380X1200);S355J2 NM;C45/55;1818;80;90;1169.98;100;321;1200;100;1169.98;380;380;405;380;8219.98;12037.01;{40931.902091, 269665.716395, 49320}|{40931.902632, 277885.698414, 49320};{41054.898835, 270235.69458, 49320}|{53091.908835, 270235.69458, 49320};{41104.900505, 270835.69458, 49130};{41104.900505, 269665.716374, 49130}
522904d2-35bc-48fb-9d8d-00500e8d210e;fde79d3b-41fc-4094-8874-582df29e7c93;HQ380*8-35*150-25*321-140;UPB380(380X1200);S355J2 NM;C45/55;1818;80;90;1200;100;321;1200;100;1200;380;380;405;380;8219.98;12037.01;{40931.902091, 269665.716395, 49320}|{40931.902632, 277885.698414, 49320};{41054.898835, 273835.69458, 49320}|{53091.908835, 273835.69458, 49320};{41104.900623, 274435.69458, 49130};{41104.900623, 273235.69458, 49130}
3a876df8-8c20-46d9-9664-20ccc32c853d;522904d2-35bc-48fb-9d8d-00500e8d210e;UPB380(380X1200);HQ380*8-35*150-25*321-140;C45/55;S355J2 NM;80;1818;90;100;1200;1200;321;1200;100;380;380;380;405;12037.01;8219.98;{41054.898835, 272635.69458, 49320}|{53091.908835, 272635.69458, 49320};{40931.902091, 269665.716395, 49320}|{40931.902632, 277885.698414, 49320};{41104.900584, 273235.69458, 49130};{41104.900584, 272035.69458, 49130}
2c029294-6d64-4737-96ae-403f49d3fbc1;522904d2-35bc-48fb-9d8d-00500e8d210e;UPB380(380X1200);HQ380*8-35*150-25*321-140;C45/55;S355J2 NM;80;1818;90;100;1200;1200;321;1200;100;380;380;380;405;12037.01;8219.98;{41054.898835, 275035.69458, 49320}|{53091.908835, 275035.69458, 49320};{40931.902091, 269665.716395, 49320}|{40931.902632, 277885.698414, 49320};{41104.900663, 275635.69458, 49130};{41104.900663, 274435.69458, 49130}
522904d2-35bc-48fb-9d8d-00500e8d210e;c003190f-50d4-466a-92b9-54b800bd7cd2;HQ380*8-35*150-25*321-140;UPB380(380X1200);S355J2 NM;C45/55;1818;80;90;-30.02;100;321;1200;100;-30.02;380;380;405;380;8219.98;12037.01;{40931.902091, 269665.716395, 49320}|{40931.902632, 277885.698414, 49320};{41054.898835, 269035.69458, 49320}|{53091.908835, 269035.69458, 49320};{41104.900465, 269650.705477, 48940};{41104.900465, 269650.705477, 49320}
2b2b9d00-211c-42e9-ab53-0be6905e703d;522904d2-35bc-48fb-9d8d-00500e8d210e;HQ380*8-35*150-25*321-140;HQ380*8-35*150-25*321-140;S355J2 NM;S355J2 NM;1818;1818;0;-10;-10;321;321;321;321;405;405;405;405;8145.01;8219.98;{40931.902091, 261510.706395, 49320}|{40931.902632, 269655.718414, 49320};{40931.902091, 269665.716395, 49320}|{40931.902632, 277885.698414, 49320};{40994.402364, 269660.7174, 48915};{40994.402364, 269660.7174, 49320}
522904d2-35bc-48fb-9d8d-00500e8d210e;7af70875-596e-4f50-96b6-5ad7f5bd9983;HQ380*8-35*150-25*321-140;UPB380(380X1200);S355J2 NM;C45/55;1818;80;90;-150;100;321;1200;100;-150;380;380;405;380;8219.98;12037.01;{40931.902091, 269665.716395, 49320}|{40931.902632, 277885.698414, 49320};{41054.898835, 278635.69458, 49320}|{53091.908835, 278635.69458, 49320};{41104.900737, 277960.696496, 48940};{41104.900737, 277960.696496, 49320}
3dc548b0-547d-4bfa-973d-2681c7ea468d;522904d2-35bc-48fb-9d8d-00500e8d210e;HQ380*8-10*150-15*321-140;HQ380*8-35*150-25*321-140;S355J2 NM;S355J2 NM;1818;1818;0;-10;-10;321;321;321;321;395;395;395;405;5094.99;8219.98;{40931.902632, 277895.698414, 49320}|{40931.903174, 282990.690432, 49320};{40931.902091, 269665.716395, 49320}|{40931.902632, 277885.698414, 49320};{40994.402631, 277890.698413, 48925.0};{40994.402631, 277890.698413, 49320}
424bc7f4-319f-42e9-9d11-ae7086398637;c9fee873-c953-49a0-9d11-c9be589de7b4;UPB380(380X1200);UPB380(380X1200);C45/55;C45/55;80;80;0;12037.01;12037.01;1200;1200;0;0;380;380;380;380;12037.01;12037.01;{41054.898835, 271435.69458, 49320}|{53091.908835, 271435.69458, 49320};{41054.898835, 270235.69458, 49320}|{53091.908835, 270235.69458, 49320};{41054.898835, 270835.69458, 49130};{53091.912247, 270835.69458, 49130}
3a876df8-8c20-46d9-9664-20ccc32c853d;424bc7f4-319f-42e9-9d11-ae7086398637;UPB380(380X1200);UPB380(380X1200);C45/55;C45/55;80;80;0;12037.01;12037.01;1200;1200;0;0;380;380;380;380;12037.01;12037.01;{41054.898835, 272635.69458, 49320}|{53091.908835, 272635.69458, 49320};{41054.898835, 271435.69458, 49320}|{53091.908835, 271435.69458, 49320};{41054.898835, 272035.69458, 49130};{53091.912406, 272035.69458, 49130}
