GUID1;GUID2;PROFILE1;PROFILE2;MATERIAL1;MATERIAL2;CLASS1;CLASS2;ANGLE;PLANE1_X_OVERLAP;PLANE2_X_OVERLAP;PART1_WDITH;PART2_WDITH;PLANE1_Y_OVERLAP;PLANE2_Y_OVERLAP;PLANE1_Z_OVERLAP;PLANE2_Z_OVERLAP;PART1_HEIGHT;PART2_HEIGHT;PART1_LENGTH;PART2_LENGTH;PART1_POINTS;PART2_POINTS;CONNECTION_FIRST_POINT;CONNECTION_SECOND_POINT;PART1_COG;PART2_COG
1f44f974-7ff1-40b7-95c3-99b5cf0ee3aa;855cdbe3-890b-4728-b0ed-5e202ccd18cc;3580*200;UPB265(265X1200);C45/55;C45/55;8;12;90;1200.12;80.02;200;1200;80.02;1200;265;265;3580.11;265;4783.96;9500.93;{66570.908311, 34005.664848, 23050.001709}|{66570.899913, 29225.700968, 23050.001709};{66581.009905, 30190.088358, 26630.000374}|{57129.979906, 30189.984025, 26630.000374};{66610.90759, 29590.088688, 26497.500374};{66610.894344, 30790.088688, 26497.500374};{66670.904112, 31615.682732, 24840.054862};{61900.443546, 30190.036689, 26497.500374}
80023b34-27b9-4b76-bd9b-4ff8028d7a07;81e28e3c-c033-4b1f-93d3-6602f0da0efe;3580*200;3580*200;C45/55;C45/55;8;8;0;-16;-16;200;200;200;200;3580;3580;3580;3580;4784;5074.39;{61551.968217, 10609.229435, 15850.001709}|{56771.96425, 10609.229435, 15850.001709};{56751.96425, 10609.229435, 15850.001709}|{51679.324139, 10609.229435, 15850.001709};{56761.96425, 10509.229628, 15850.001709};{56761.96425, 10509.229628, 19430.001709};{59161.966234, 10509.229435, 17640.001709};{54216.769195, 10509.229628, 17640.001709}
42f54432-790f-4ffe-8662-31d06f669750;80023b34-27b9-4b76-bd9b-4ff8028d7a07;UPB380(380X1200);3580*200;C45/55;C45/55;80;8;0;4784.01;4784;1200;200;-69.21;-69.16;380;380;380;3580;14498.02;4784;{52203.94755, 11278.515553, 19430.000379}|{66670.63755, 11278.392015, 19430.000379};{61551.968217, 10609.229435, 15850.001709}|{56771.96425, 10609.229435, 15850.001709};{61553.968217, 10643.832147, 19240.000379};{56769.96425, 10643.832147, 19240.000379};{59421.864264, 11278.453919, 19240.000379};{59161.966234, 10509.229435, 17640.001709}
80023b34-27b9-4b76-bd9b-4ff8028d7a07;e89e72fb-1646-461f-afaf-bc5abd34cefe;3580*200;3580*200;C45/55;C45/55;8;8;0;4784;4784;200;200;200;200;-20;-20;3580;3580;4784;4784;{61551.968217, 10609.229435, 15850.001709}|{56771.96425, 10609.229435, 15850.001709};{61551.968217, 10609.229435, 12250.001709}|{56771.96425, 10609.229435, 12250.001709};{61553.968217, 10509.229435, 15840.001709};{56769.96425, 10509.229435, 15840.001709};{59161.966234, 10509.229435, 17640.001709};{59161.966234, 10509.229435, 14040.001709}
80023b34-27b9-4b76-bd9b-4ff8028d7a07;c2abd724-a150-47ca-90c2-b41a2cf930c6;3580*200;3580*200;C45/55;C45/55;8;8;0;4784;4784;200;200;200;200;-20;-20;3580;3580;4784;4784;{61551.968217, 10609.229435, 15850.001709}|{56771.96425, 10609.229435, 15850.001709};{61551.968217, 10609.229435, 19450.001709}|{56771.96425, 10609.229435, 19450.001709};{61553.968217, 10509.229435, 19440.001709};{56769.96425, 10509.229435, 19440.001709};{59161.966234, 10509.229435, 17640.001709};{59161.966234, 10509.229435, 21240.001709}
81e28e3c-c033-4b1f-93d3-6602f0da0efe;886433d7-ad12-47c1-a693-dd0d50b97f73;3580*200;UPB380(380X1200);C45/55;C45/55;8;80;90;243.3;100;200;1200;100;243.3;-20;-20;3580;380;5074.39;14601.77;{56751.96425, 10609.229435, 15850.001709}|{51679.324139, 10609.229435, 15850.001709};{51322.872314, 25085.425696, 15830.000379}|{51322.872314, 10709.205696, 15830.000379};{51922.872314, 10559.229628, 15840.001044};{51679.574139, 10559.229628, 15840.001044};{54216.769195, 10509.229628, 17640.001709};{51322.872314, 17810.112486, 15640.000379}
7ce1e5a3-f032-4330-b6f1-54b40d8fea45;81e28e3c-c033-4b1f-93d3-6602f0da0efe;UPB380(380X1200);3580*200;C45/55;C45/55;80;8;90;100;241.3;1200;200;241.3;100;380;380;380;3580;14601.77;5074.39;{51320.872314, 25085.425697, 19430.000379}|{51320.872314, 10709.205697, 19430.000379};{56751.96425, 10609.229435, 15850.001709}|{51679.324139, 10609.229435, 15850.001709};{51800.223226, 10559.229628, 19050.000379};{51800.223226, 10559.229628, 19430.000379};{51320.872314, 17810.112486, 19240.000379};{54216.769195, 10509.229628, 17640.001709}
42f54432-790f-4ffe-8662-31d06f669750;81e28e3c-c033-4b1f-93d3-6602f0da0efe;UPB380(380X1200);3580*200;C45/55;C45/55;80;8;0;4581.12;4581.11;1200;200;-69.25;-69.16;380;380;380;3580;14498.02;5074.39;{52203.94755, 11278.515553, 19430.000379}|{66670.63755, 11278.392015, 19430.000379};{56751.96425, 10609.229435, 15850.001709}|{51679.324139, 10609.229435, 15850.001709};{52172.850639, 10643.892806, 19240.000379};{56753.964808, 10643.853688, 19240.000379};{59421.864264, 11278.453919, 19240.000379};{54216.769195, 10509.229628, 17640.001709}
7fab9c74-397d-4f17-a1e1-e8fc79c3e208;81e28e3c-c033-4b1f-93d3-6602f0da0efe;3580*200;3580*200;C45/55;C45/55;8;8;0;5074.14;5074.14;200;200;200;200;-20;-20;3580;3580;5074.14;5074.39;{56751.96425, 10609.229435, 12250.001709}|{51679.824139, 10609.229435, 12250.001709};{56751.96425, 10609.229435, 15850.001709}|{51679.324139, 10609.229435, 15850.001709};{56753.96425, 10509.229628, 15840.001709};{51679.824139, 10509.229628, 15840.001709};{54216.894195, 10509.229628, 14040.001709};{54216.769195, 10509.229628, 17640.001709}
73c92e6f-7fc0-4ed2-a266-2fa68851bb66;81e28e3c-c033-4b1f-93d3-6602f0da0efe;3580*200;3580*200;C45/55;C45/55;8;8;0;5073.64;5073.64;200;200;200;200;-20;-20;3580;3580;5073.64;5074.39;{56751.96425, 10609.229435, 19450.001709}|{51680.324139, 10609.229435, 19450.001709};{56751.96425, 10609.229435, 15850.001709}|{51679.324139, 10609.229435, 15850.001709};{56753.96425, 10509.229628, 19440.001709};{51680.324139, 10509.229628, 19440.001709};{54217.144195, 10509.229628, 21240.001709};{54216.769195, 10509.229628, 17640.001709}
410ca5b7-4903-4c6d-bada-d5c2ffb07bfb;e2feeb88-446a-4255-b48b-4a02dc706f27;UPB380(380X1200);3580*200;C45/55;C45/55;80;8;90;100.01;1200.1;1200;200;1200;100.01;-20;-20;380;3580.11;14498.02;4781.2;{52203.948463, 14878.515553, 23030.000379}|{66670.708463, 14878.392015, 23030.000379};{66570.875999, 15609.201195, 23050.001709}|{66570.867611, 10830.002668, 23050.001709};{66620.879501, 15478.392447, 23040.001044};{66620.869254, 14278.392447, 23040.001044};{59421.867423, 14878.453919, 22840.000379};{66670.871807, 13220.601756, 24840.054862}
2cdd9885-9291-4e3d-b7ee-1318b44ead57;410ca5b7-4903-4c6d-bada-d5c2ffb07bfb;UPB380(380X1200);UPB380(380X1200);C45/55;C45/55;80;80;0;14498.01;14498.01;1200;1200;0;0;380;380;380;380;14498.02;14498.02;{52203.948216, 13678.515553, 23030.000379}|{66670.688215, 13678.392015, 23030.000379};{52203.948463, 14878.515553, 23030.000379}|{66670.708463, 14878.392015, 23030.000379};{52172.861182, 14278.515819, 22840.000379};{66670.873663, 14278.39202, 22840.000379};{59421.86637, 13678.453919, 22840.000379};{59421.867423, 14878.453919, 22840.000379}
410ca5b7-4903-4c6d-bada-d5c2ffb07bfb;549b7bf9-da17-4306-b245-32fc9e9d9739;UPB380(380X1200);3580*200;C45/55;C45/55;80;8;90;100.04;-148.71;1200;200;-148.81;100.01;380;380;380;3580.11;14498.02;4781.5;{52203.948463, 14878.515553, 23030.000379}|{66670.708463, 14878.392015, 23030.000379};{66570.884423, 20409.201488, 19450.001709}|{66570.876034, 15629.201195, 19450.001709};{66620.880136, 15552.796268, 22650.000379};{66620.880136, 15552.796268, 23030.000379};{59421.867423, 14878.453919, 22840.000379};{66670.880227, 18017.951166, 21240.054862}
410ca5b7-4903-4c6d-bada-d5c2ffb07bfb;dd4c2c35-2bc0-4321-807b-209d6ad6629c;UPB380(380X1200);3580*200;C45/55;C45/55;80;8;90;100.01;1200.1;1200;200;1200;100.01;380;380;380;3580.11;14498.02;4781.2;{52203.948463, 14878.515553, 23030.000379}|{66670.708463, 14878.392015, 23030.000379};{66570.875999, 15609.201195, 19450.001709}|{66570.867611, 10830.002668, 19450.001709};{66620.879501, 15478.392447, 22840.000379};{66620.869254, 14278.392447, 22840.000379};{59421.867423, 14878.453919, 22840.000379};{66670.871807, 13220.601756, 21240.054862}
2cdd9885-9291-4e3d-b7ee-1318b44ead57;e2feeb88-446a-4255-b48b-4a02dc706f27;UPB380(380X1200);3580*200;C45/55;C45/55;80;8;90;100.02;1200.1;1200;200;1200;100.01;-20;-20;380;3580.11;14498.02;4781.2;{52203.948216, 13678.515553, 23030.000379}|{66670.688215, 13678.392015, 23030.000379};{66570.875999, 15609.201195, 23050.001709}|{66570.867611, 10830.002668, 23050.001709};{66620.877395, 14278.392447, 23040.001044};{66620.867148, 13078.392447, 23040.001044};{59421.86637, 13678.453919, 22840.000379};{66670.871807, 13220.601756, 24840.054862}
2cdd9885-9291-4e3d-b7ee-1318b44ead57;abecae1b-5510-47b5-a234-05205347280e;UPB380(380X1200);UPB380(380X1200);C45/55;C45/55;80;80;0;14498.01;14498.01;1200;1200;0;0;380;380;380;380;14498.02;14498.02;{52203.948216, 13678.515553, 23030.000379}|{66670.688215, 13678.392015, 23030.000379};{52203.947968, 12478.515553, 23030.000379}|{66670.657968, 12478.392015, 23030.000379};{52172.861182, 13078.515818, 22840.000379};{66670.871557, 13078.39202, 22840.000379};{59421.86637, 13678.453919, 22840.000379};{59421.865317, 12478.453919, 22840.000379}
2cdd9885-9291-4e3d-b7ee-1318b44ead57;dd4c2c35-2bc0-4321-807b-209d6ad6629c;UPB380(380X1200);3580*200;C45/55;C45/55;80;8;90;100.02;1200.1;1200;200;1200;100.01;380;380;380;3580.11;14498.02;4781.2;{52203.948216, 13678.515553, 23030.000379}|{66670.688215, 13678.392015, 23030.000379};{66570.875999, 15609.201195, 19450.001709}|{66570.867611, 10830.002668, 19450.001709};{66620.877395, 14278.392447, 22840.000379};{66620.867148, 13078.392447, 22840.000379};{59421.86637, 13678.453919, 22840.000379};{66670.871807, 13220.601756, 21240.054862}
abecae1b-5510-47b5-a234-05205347280e;e2feeb88-446a-4255-b48b-4a02dc706f27;UPB380(380X1200);3580*200;C45/55;C45/55;80;8;90;100.03;1200.1;1200;200;1200;100.01;-20;-20;380;3580.11;14498.02;4781.2;{52203.947968, 12478.515553, 23030.000379}|{66670.657968, 12478.392015, 23030.000379};{66570.875999, 15609.201195, 23050.001709}|{66570.867611, 10830.002668, 23050.001709};{66620.875289, 13078.392447, 23040.001044};{66620.865042, 11878.392447, 23040.001044};{59421.865317, 12478.453919, 22840.000379};{66670.871807, 13220.601756, 24840.054862}
0c2005e6-7e20-449d-ae00-c4e1f3401e29;abecae1b-5510-47b5-a234-05205347280e;UPB380(380X1200);UPB380(380X1200);C45/55;C45/55;80;80;0;14498.01;14498.01;1200;1200;0;0;380;380;380;380;14498.02;14498.02;{52203.94755, 11278.515553, 23030.000379}|{66670.63755, 11278.392015, 23030.000379};{52203.947968, 12478.515553, 23030.000379}|{66670.657968, 12478.392015, 23030.000379};{52172.861182, 11878.515818, 22840.000379};{66670.869451, 11878.39202, 22840.000379};{59421.864264, 11278.453919, 22840.000379};{59421.865317, 12478.453919, 22840.000379}
abecae1b-5510-47b5-a234-05205347280e;dd4c2c35-2bc0-4321-807b-209d6ad6629c;UPB380(380X1200);3580*200;C45/55;C45/55;80;8;90;100.03;1200.1;1200;200;1200;100.01;380;380;380;3580.11;14498.02;4781.2;{52203.947968, 12478.515553, 23030.000379}|{66670.657968, 12478.392015, 23030.000379};{66570.875999, 15609.201195, 19450.001709}|{66570.867611, 10830.002668, 19450.001709};{66620.875289, 13078.392447, 22840.000379};{66620.865042, 11878.392447, 22840.000379};{59421.865317, 12478.453919, 22840.000379};{66670.871807, 13220.601756, 21240.054862}
0c2005e6-7e20-449d-ae00-c4e1f3401e29;e2feeb88-446a-4255-b48b-4a02dc706f27;UPB380(380X1200);3580*200;C45/55;C45/55;80;8;90;100.03;1048.49;1200;200;1048.39;100.01;-20;-20;380;3580.11;14498.02;4781.2;{52203.94755, 11278.515553, 23030.000379}|{66670.63755, 11278.392015, 23030.000379};{66570.875999, 15609.201195, 23050.001709}|{66570.867611, 10830.002668, 23050.001709};{66620.873861, 11878.393464, 23040.001044};{66620.872021, 10830.002581, 23040.001044};{59421.864264, 11278.453919, 22840.000379};{66670.871807, 13220.601756, 24840.054862}
0c2005e6-7e20-449d-ae00-c4e1f3401e29;c2abd724-a150-47ca-90c2-b41a2cf930c6;UPB380(380X1200);3580*200;C45/55;C45/55;80;8;0;4784.01;4784;1200;200;-69.21;-69.16;380;380;380;3580;14498.02;4784;{52203.94755, 11278.515553, 23030.000379}|{66670.63755, 11278.392015, 23030.000379};{61551.968217, 10609.229435, 19450.001709}|{56771.96425, 10609.229435, 19450.001709};{61553.968217, 10643.832147, 22840.000379};{56769.96425, 10643.832147, 22840.000379};{59421.864264, 11278.453919, 22840.000379};{59161.966234, 10509.229435, 21240.001709}
0c2005e6-7e20-449d-ae00-c4e1f3401e29;73c92e6f-7fc0-4ed2-a266-2fa68851bb66;UPB380(380X1200);3580*200;C45/55;C45/55;80;8;0;4581.12;4581.11;1200;200;-69.25;-69.16;380;380;380;3580;14498.02;5073.64;{52203.94755, 11278.515553, 23030.000379}|{66670.63755, 11278.392015, 23030.000379};{56751.96425, 10609.229435, 19450.001709}|{51680.324139, 10609.229435, 19450.001709};{52172.850639, 10643.892806, 22840.000379};{56753.964808, 10643.853688, 22840.000379};{59421.864264, 11278.453919, 22840.000379};{54217.144195, 10509.229628, 21240.001709}
0c2005e6-7e20-449d-ae00-c4e1f3401e29;dd4c2c35-2bc0-4321-807b-209d6ad6629c;UPB380(380X1200);3580*200;C45/55;C45/55;80;8;90;100.03;1048.49;1200;200;1048.39;100.01;380;380;380;3580.11;14498.02;4781.2;{52203.94755, 11278.515553, 23030.000379}|{66670.63755, 11278.392015, 23030.000379};{66570.875999, 15609.201195, 19450.001709}|{66570.867611, 10830.002668, 19450.001709};{66620.873183, 11878.392447, 22840.000379};{66620.86423, 10830.001563, 22840.000379};{59421.864264, 11278.453919, 22840.000379};{66670.871807, 13220.601756, 21240.054862}
2fa9b8df-23e7-4fa6-b133-e3eb736d9207;47dc2d74-78fb-4cf4-8241-ed67a5e6bee6;UPB380(380X1200);UPB380(380X1200);C45/55;C45/55;80;80;0;14498.01;14498.01;1200;1200;0;0;380;380;380;380;14498.02;14498.02;{52203.948216, 13678.515553, 19430.000379}|{66670.688215, 13678.392015, 19430.000379};{52203.948463, 14878.515553, 19430.000379}|{66670.708463, 14878.392015, 19430.000379};{52172.861182, 14278.515819, 19240.000379};{66670.873663, 14278.39202, 19240.000379};{59421.86637, 13678.453919, 19240.000379};{59421.867423, 14878.453919, 19240.000379}
47dc2d74-78fb-4cf4-8241-ed67a5e6bee6;dd4c2c35-2bc0-4321-807b-209d6ad6629c;UPB380(380X1200);3580*200;C45/55;C45/55;80;8;90;100.01;1200.1;1200;200;1200;100.01;-20;-20;380;3580.11;14498.02;4781.2;{52203.948463, 14878.515553, 19430.000379}|{66670.708463, 14878.392015, 19430.000379};{66570.875999, 15609.201195, 19450.001709}|{66570.867611, 10830.002668, 19450.001709};{66620.879501, 15478.392447, 19440.001044};{66620.869254, 14278.392447, 19440.001044};{59421.867423, 14878.453919, 19240.000379};{66670.871807, 13220.601756, 21240.054862}
2fa9b8df-23e7-4fa6-b133-e3eb736d9207;4ce1544b-6a12-47c1-b7ed-3d7abbd590d2;UPB380(380X1200);UPB380(380X1200);C45/55;C45/55;80;80;0;14498.01;14498.01;1200;1200;0;0;380;380;380;380;14498.02;14498.02;{52203.948216, 13678.515553, 19430.000379}|{66670.688215, 13678.392015, 19430.000379};{52203.947968, 12478.515553, 19430.000379}|{66670.657968, 12478.392015, 19430.000379};{52172.861182, 13078.515818, 19240.000379};{66670.871557, 13078.39202, 19240.000379};{59421.86637, 13678.453919, 19240.000379};{59421.865317, 12478.453919, 19240.000379}
2fa9b8df-23e7-4fa6-b133-e3eb736d9207;dd4c2c35-2bc0-4321-807b-209d6ad6629c;UPB380(380X1200);3580*200;C45/55;C45/55;80;8;90;100.02;1200.1;1200;200;1200;100.01;-20;-20;380;3580.11;14498.02;4781.2;{52203.948216, 13678.515553, 19430.000379}|{66670.688215, 13678.392015, 19430.000379};{66570.875999, 15609.201195, 19450.001709}|{66570.867611, 10830.002668, 19450.001709};{66620.877395, 14278.392447, 19440.001044};{66620.867148, 13078.392447, 19440.001044};{59421.86637, 13678.453919, 19240.000379};{66670.871807, 13220.601756, 21240.054862}
42f54432-790f-4ffe-8662-31d06f669750;4ce1544b-6a12-47c1-b7ed-3d7abbd590d2;UPB380(380X1200);UPB380(380X1200);C45/55;C45/55;80;80;0;14498.01;14498.01;1200;1200;0;0;380;380;380;380;14498.02;14498.02;{52203.94755, 11278.515553, 19430.000379}|{66670.63755, 11278.392015, 19430.000379};{52203.947968, 12478.515553, 19430.000379}|{66670.657968, 12478.392015, 19430.000379};{52172.861182, 11878.515818, 19240.000379};{66670.869451, 11878.39202, 19240.000379};{59421.864264, 11278.453919, 19240.000379};{59421.865317, 12478.453919, 19240.000379}
4ce1544b-6a12-47c1-b7ed-3d7abbd590d2;dd4c2c35-2bc0-4321-807b-209d6ad6629c;UPB380(380X1200);3580*200;C45/55;C45/55;80;8;90;100.03;1200.1;1200;200;1200;100.01;-20;-20;380;3580.11;14498.02;4781.2;{52203.947968, 12478.515553, 19430.000379}|{66670.657968, 12478.392015, 19430.000379};{66570.875999, 15609.201195, 19450.001709}|{66570.867611, 10830.002668, 19450.001709};{66620.875289, 13078.392447, 19440.001044};{66620.865042, 11878.392447, 19440.001044};{59421.865317, 12478.453919, 19240.000379};{66670.871807, 13220.601756, 21240.054862}
42f54432-790f-4ffe-8662-31d06f669750;dd4c2c35-2bc0-4321-807b-209d6ad6629c;UPB380(380X1200);3580*200;C45/55;C45/55;80;8;90;100.03;1048.49;1200;200;1048.39;100.01;-20;-20;380;3580.11;14498.02;4781.2;{52203.94755, 11278.515553, 19430.000379}|{66670.63755, 11278.392015, 19430.000379};{66570.875999, 15609.201195, 19450.001709}|{66570.867611, 10830.002668, 19450.001709};{66620.873861, 11878.393464, 19440.001044};{66620.872021, 10830.002581, 19440.001044};{59421.864264, 11278.453919, 19240.000379};{66670.871807, 13220.601756, 21240.054862}
2dfc3d05-824d-4789-acf5-e9d006e1f8e9;9a2ad118-b8a7-44da-ba6e-bfd941f0adaa;3580*200;UPB380(380X1200);C45/55;C45/55;8;80;90;-148.71;100.04;200;1200;100.01;-148.81;380;380;3580.11;380;4784;14498.02;{66570.884423, 20409.201488, 12250.001709}|{66570.876034, 15629.201195, 12250.001709};{52203.948463, 14878.515553, 15830.000379}|{66670.708463, 14878.392015, 15830.000379};{66620.88031, 15552.797286, 15450.000379};{66620.88031, 15552.797286, 15830.000379};{66670.880229, 18019.201166, 14040.054862};{59421.867377, 14878.453919, 15640.000379}
7ee375ad-96b9-4f74-b248-33f285590271;9a2ad118-b8a7-44da-ba6e-bfd941f0adaa;3580*200;UPB380(380X1200);C45/55;C45/55;8;80;90;1200.1;100.01;200;1200;100.01;1200;380;380;3580.11;380;4781.2;14498.02;{66570.875999, 15609.201195, 12250.001709}|{66570.867611, 10830.002668, 12250.001709};{52203.948463, 14878.515553, 15830.000379}|{66670.708463, 14878.392015, 15830.000379};{66620.879501, 15478.392447, 15640.000379};{66620.869254, 14278.392447, 15640.000379};{66670.871807, 13220.601756, 14040.054862};{59421.867377, 14878.453919, 15640.000379}
3659ba6e-913d-4d7e-8cf0-7dd0723a2fad;9a2ad118-b8a7-44da-ba6e-bfd941f0adaa;UPB380(380X1200);UPB380(380X1200);C45/55;C45/55;80;80;0;14498.01;14498.01;1200;1200;0;0;380;380;380;380;14498.02;14498.02;{52203.948216, 13678.515553, 15830.000379}|{66670.688215, 13678.392015, 15830.000379};{52203.948463, 14878.515553, 15830.000379}|{66670.708463, 14878.392015, 15830.000379};{52172.86109, 14278.515819, 15640.000379};{66670.873663, 14278.39202, 15640.000379};{59421.866324, 13678.453919, 15640.000379};{59421.867377, 14878.453919, 15640.000379}
3659ba6e-913d-4d7e-8cf0-7dd0723a2fad;7ee375ad-96b9-4f74-b248-33f285590271;UPB380(380X1200);3580*200;C45/55;C45/55;80;8;90;100.02;1200.1;1200;200;1200;100.01;380;380;380;3580.11;14498.02;4781.2;{52203.948216, 13678.515553, 15830.000379}|{66670.688215, 13678.392015, 15830.000379};{66570.875999, 15609.201195, 12250.001709}|{66570.867611, 10830.002668, 12250.001709};{66620.877395, 14278.392447, 15640.000379};{66620.867148, 13078.392447, 15640.000379};{59421.866324, 13678.453919, 15640.000379};{66670.871807, 13220.601756, 14040.054862}
3659ba6e-913d-4d7e-8cf0-7dd0723a2fad;cd408109-b734-48b6-80ed-86b731c1ebc2;UPB380(380X1200);UPB380(380X1200);C45/55;C45/55;80;80;0;14498.01;14498.01;1200;1200;0;0;380;380;380;380;14498.02;14498.02;{52203.948216, 13678.515553, 15830.000379}|{66670.688215, 13678.392015, 15830.000379};{52203.947968, 12478.515553, 15830.000379}|{66670.657968, 12478.392015, 15830.000379};{52172.86109, 13078.515818, 15640.000379};{66670.871557, 13078.39202, 15640.000379};{59421.866324, 13678.453919, 15640.000379};{59421.865271, 12478.453919, 15640.000379}
7ee375ad-96b9-4f74-b248-33f285590271;cd408109-b734-48b6-80ed-86b731c1ebc2;3580*200;UPB380(380X1200);C45/55;C45/55;8;80;90;1200.1;100.03;200;1200;100.01;1200;380;380;3580.11;380;4781.2;14498.02;{66570.875999, 15609.201195, 12250.001709}|{66570.867611, 10830.002668, 12250.001709};{52203.947968, 12478.515553, 15830.000379}|{66670.657968, 12478.392015, 15830.000379};{66620.875289, 13078.392447, 15640.000379};{66620.865042, 11878.392447, 15640.000379};{66670.871807, 13220.601756, 14040.054862};{59421.865271, 12478.453919, 15640.000379}
97383bfb-5a4b-4f0c-83f7-fbb4b37184b6;cd408109-b734-48b6-80ed-86b731c1ebc2;UPB380(380X1200);UPB380(380X1200);C45/55;C45/55;80;80;0;14498.01;14498.01;1200;1200;0;0;380;380;380;380;14498.02;14498.02;{52203.94755, 11278.515553, 15830.000379}|{66670.63755, 11278.392015, 15830.000379};{52203.947968, 12478.515553, 15830.000379}|{66670.657968, 12478.392015, 15830.000379};{52172.86109, 11878.515818, 15640.000379};{66670.869451, 11878.39202, 15640.000379};{59421.864218, 11278.453919, 15640.000379};{59421.865271, 12478.453919, 15640.000379}
7ee375ad-96b9-4f74-b248-33f285590271;97383bfb-5a4b-4f0c-83f7-fbb4b37184b6;3580*200;UPB380(380X1200);C45/55;C45/55;8;80;90;1048.49;100.03;200;1200;100.01;1048.39;380;380;3580.11;380;4781.2;14498.02;{66570.875999, 15609.201195, 12250.001709}|{66570.867611, 10830.002668, 12250.001709};{52203.94755, 11278.515553, 15830.000379}|{66670.63755, 11278.392015, 15830.000379};{66620.873183, 11878.392447, 15640.000379};{66620.86423, 10830.001563, 15640.000379};{66670.871807, 13220.601756, 14040.054862};{59421.864218, 11278.453919, 15640.000379}
97383bfb-5a4b-4f0c-83f7-fbb4b37184b6;e89e72fb-1646-461f-afaf-bc5abd34cefe;UPB380(380X1200);3580*200;C45/55;C45/55;80;8;0;4784.01;4784;1200;200;-69.21;-69.16;380;380;380;3580;14498.02;4784;{52203.94755, 11278.515553, 15830.000379}|{66670.63755, 11278.392015, 15830.000379};{61551.968217, 10609.229435, 12250.001709}|{56771.96425, 10609.229435, 12250.001709};{61553.968217, 10643.832147, 15640.000379};{56769.96425, 10643.832147, 15640.000379};{59421.864218, 11278.453919, 15640.000379};{59161.966234, 10509.229435, 14040.001709}
7fab9c74-397d-4f17-a1e1-e8fc79c3e208;97383bfb-5a4b-4f0c-83f7-fbb4b37184b6;3580*200;UPB380(380X1200);C45/55;C45/55;8;80;0;4581.11;4581.12;200;1200;-69.16;-69.25;380;380;3580;380;5074.14;14498.02;{56751.96425, 10609.229435, 12250.001709}|{51679.824139, 10609.229435, 12250.001709};{52203.94755, 11278.515553, 15830.000379}|{66670.63755, 11278.392015, 15830.000379};{52172.850548, 10643.892806, 15640.000379};{56753.964808, 10643.853688, 15640.000379};{54216.894195, 10509.229628, 14040.001709};{59421.864218, 11278.453919, 15640.000379}
b152610d-fa87-4b34-b9b2-f84a19e58647;de86d2d6-2553-4233-9231-8b2f4cf39241;UPB380(380X1200);3580*200;C45/55;C45/55;80;8;90;100.04;-148.7;1200;200;-148.8;100.01;380;380;380;3580.11;14340.88;4784;{52274.955363, 14878.52517, 26630.000379}|{66670.975362, 14878.402027, 26630.000379};{66570.884423, 20409.201488, 23050.001709}|{66570.876034, 15629.201195, 23050.001709};{66620.880145, 15552.801271, 26250.000379};{66620.880145, 15552.801271, 26630.000379};{59500.437423, 14878.463363, 26440.000379};{66670.880229, 18019.201166, 24840.054862}
57d98b7a-7c22-46e5-8fad-91863af031ac;b152610d-fa87-4b34-b9b2-f84a19e58647;3580*200;UPB380(380X1200);C45/55;C45/55;8;80;90;1200.1;100.01;200;1200;100.01;1200;-20;-20;3580;380;4781.7;14340.88;{66570.876002, 15609.700919, 26650.001709}|{66570.867612, 10830.002669, 26650.001709};{52274.955363, 14878.52517, 26630.000379}|{66670.975362, 14878.402027, 26630.000379};{66620.879509, 15478.402455, 26640.001044};{66620.869244, 14278.402455, 26640.001044};{66670.871809, 13220.851618, 28440.001709};{59500.437423, 14878.463363, 26440.000379}
